teamId,abbreviation,displayName,slug,seasonType,eventId,teamOrder,possessionPct,foulsCommitted,yellowCards,redCards,offsides,wonCorners,saves,totalShots,shotsOnTarget,shotPct,penaltyKickGoals,penaltyKickShots,accuratePasses,totalPasses,passPct,accurateCrosses,totalCrosses,crossPct,totalLongBalls,accurateLongBalls,longballPct,blockedShots,effectiveTackles,totalTackles,tacklePct,interceptions,effectiveClearance,totalClearance,updateTime
160,PSG,Paris Saint-Germain,fra.psg,12586,702837,0,59.4,11.0,2.0,0.0,0.0,13.0,5.0,28.0,10.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-06 05:40:45
132,MUN,Bayern Munich,ger.bayern_munich,12282,702839,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-29 10:43:44
132,MUN,Bayern Munich,ger.bayern_munich,12282,702840,0,52.2,15.0,1.0,0.0,6.0,10.0,3.0,22.0,11.0,0.5,0.0,0.0,371.0,440.0,0.8,3.0,14.0,0.2,63.0,38.0,0.6,1.0,21.0,26.0,0.8,12.0,12.0,12.0,2024-08-04 08:14:26
124,DOR,Borussia Dortmund,ger.dortmund,12282,702925,1,54.5,12.0,3.0,0.0,2.0,7.0,3.0,11.0,3.0,0.3,0.0,0.0,436.0,503.0,0.9,4.0,8.0,0.5,46.0,33.0,0.7,1.0,7.0,11.0,0.6,9.0,7.0,7.0,2024-07-18 05:09:59
124,DOR,Borussia Dortmund,ger.dortmund,12282,702927,1,62.3,6.0,0.0,0.0,1.0,3.0,6.0,14.0,7.0,0.5,0.0,0.0,475.0,506.0,0.9,3.0,5.0,0.6,25.0,18.0,0.7,1.0,8.0,14.0,0.6,7.0,16.0,16.0,2024-07-27 10:41:50
124,DOR,Borussia Dortmund,ger.dortmund,12282,702931,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-14 07:35:08
124,DOR,Borussia Dortmund,ger.dortmund,12282,702932,0,61.5,15.0,0.0,0.0,0.0,2.0,2.0,12.0,2.0,0.2,1.0,1.0,573.0,624.0,0.9,5.0,12.0,0.4,44.0,27.0,0.6,3.0,14.0,19.0,0.7,9.0,9.0,9.0,2024-08-11 08:15:14
124,DOR,Borussia Dortmund,ger.dortmund,12612,703034,1,85.2,8.0,1.0,0.0,3.0,5.0,0.0,11.0,8.0,0.7,1.0,1.0,972.0,1030.0,0.9,5.0,13.0,0.4,26.0,18.0,0.7,2.0,8.0,10.0,0.8,3.0,3.0,3.0,2024-08-18 04:18:31
132,MUN,Bayern Munich,ger.bayern_munich,12612,703043,1,77.3,11.0,1.0,0.0,4.0,4.0,1.0,16.0,7.0,0.4,0.0,0.0,705.0,804.0,0.9,5.0,9.0,0.6,67.0,48.0,0.7,6.0,5.0,12.0,0.4,10.0,9.0,9.0,2024-08-17 08:19:07
364,LIV,Liverpool,eng.liverpool,12654,704280,1,62.2,18.0,1.0,0.0,0.0,10.0,2.0,18.0,5.0,0.3,0.0,0.0,492.0,570.0,0.9,4.0,23.0,0.2,56.0,30.0,0.5,7.0,4.0,9.0,0.4,5.0,16.0,16.0,2024-08-18 04:18:18
359,ARS,Arsenal,eng.arsenal,12654,704281,0,53.0,17.0,2.0,0.0,0.0,8.0,3.0,18.0,6.0,0.3,0.0,0.0,357.0,420.0,0.9,3.0,15.0,0.2,37.0,17.0,0.5,6.0,13.0,18.0,0.7,8.0,15.0,15.0,2024-08-18 04:18:19
363,CHE,Chelsea,eng.chelsea,12654,704287,0,48.2,12.0,1.0,0.0,2.0,4.0,3.0,10.0,3.0,0.3,0.0,0.0,436.0,490.0,0.9,6.0,18.0,0.3,35.0,17.0,0.5,4.0,14.0,20.0,0.7,10.0,13.0,13.0,2024-08-19 04:19:04
382,MNC,Manchester City,eng.man_city,12654,704287,1,51.8,9.0,1.0,0.0,1.0,3.0,3.0,11.0,5.0,0.5,0.0,0.0,477.0,535.0,0.9,1.0,11.0,0.1,35.0,17.0,0.5,3.0,9.0,16.0,0.6,10.0,17.0,17.0,2024-08-19 04:19:04
359,ARS,Arsenal,eng.arsenal,12654,704289,1,60.7,16.0,3.0,0.0,1.0,1.0,3.0,9.0,4.0,0.4,0.0,0.0,469.0,514.0,0.9,1.0,13.0,0.1,30.0,18.0,0.6,1.0,9.0,17.0,0.5,8.0,15.0,15.0,2024-08-25 04:19:46
364,LIV,Liverpool,eng.liverpool,12654,704294,0,62.1,10.0,2.0,0.0,1.0,9.0,2.0,19.0,8.0,0.4,0.0,0.0,550.0,602.0,0.9,3.0,15.0,0.2,46.0,22.0,0.5,7.0,10.0,17.0,0.6,7.0,11.0,11.0,2024-08-27 04:20:14
382,MNC,Manchester City,eng.man_city,12654,704295,0,75.2,4.0,2.0,0.0,3.0,10.0,0.0,14.0,5.0,0.4,1.0,1.0,700.0,755.0,0.9,5.0,17.0,0.3,27.0,22.0,0.8,3.0,6.0,14.0,0.4,6.0,8.0,8.0,2024-08-25 04:19:45
363,CHE,Chelsea,eng.chelsea,12654,704298,1,60.4,13.0,3.0,0.0,1.0,5.0,2.0,14.0,8.0,0.6,0.0,0.0,426.0,495.0,0.9,1.0,11.0,0.1,44.0,23.0,0.5,3.0,11.0,14.0,0.8,9.0,18.0,18.0,2024-08-26 04:21:02
359,ARS,Arsenal,eng.arsenal,12654,704299,0,35.8,12.0,3.0,1.0,3.0,3.0,3.0,11.0,7.0,0.6,0.0,0.0,200.0,270.0,0.7,2.0,7.0,0.3,51.0,21.0,0.4,2.0,11.0,17.0,0.6,12.0,20.0,20.0,2024-09-01 04:21:57
363,CHE,Chelsea,eng.chelsea,12654,704301,0,62.8,9.0,4.0,0.0,0.0,4.0,2.0,13.0,7.0,0.5,0.0,0.0,532.0,590.0,0.9,3.0,19.0,0.2,41.0,26.0,0.6,1.0,7.0,13.0,0.5,8.0,17.0,17.0,2024-09-02 04:22:06
364,LIV,Liverpool,eng.liverpool,12654,704305,1,47.2,7.0,1.0,0.0,2.0,2.0,3.0,11.0,3.0,0.3,0.0,0.0,391.0,464.0,0.8,3.0,6.0,0.5,38.0,13.0,0.3,1.0,17.0,24.0,0.7,10.0,28.0,28.0,2024-09-02 04:22:06
382,MNC,Manchester City,eng.man_city,12654,704307,1,67.6,3.0,2.0,0.0,1.0,11.0,2.0,23.0,8.0,0.3,0.0,0.0,670.0,726.0,0.9,8.0,22.0,0.4,47.0,34.0,0.7,5.0,12.0,15.0,0.8,7.0,18.0,18.0,2024-09-01 04:22:00
363,CHE,Chelsea,eng.chelsea,12654,704310,1,66.7,9.0,8.0,0.0,3.0,3.0,7.0,10.0,3.0,0.3,0.0,0.0,494.0,579.0,0.9,1.0,8.0,0.1,47.0,19.0,0.4,4.0,7.0,12.0,0.6,6.0,18.0,18.0,2024-09-16 04:15:41
364,LIV,Liverpool,eng.liverpool,12654,704314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-13 17:50:09
382,MNC,Manchester City,eng.man_city,12654,704315,0,53.8,9.0,3.0,0.0,1.0,12.0,5.0,18.0,7.0,0.4,0.0,0.0,485.0,544.0,0.9,1.0,15.0,0.1,36.0,25.0,0.7,5.0,5.0,12.0,0.4,5.0,12.0,12.0,2024-09-15 04:17:47
359,ARS,Arsenal,eng.arsenal,12654,704317,1,36.3,10.0,3.0,0.0,3.0,6.0,5.0,7.0,4.0,0.6,0.0,0.0,213.0,282.0,0.8,4.0,13.0,0.3,46.0,19.0,0.4,3.0,12.0,21.0,0.6,9.0,32.0,32.0,2024-09-16 04:17:48
364,LIV,Liverpool,eng.liverpool,12654,704324,0,58.8,10.0,1.0,0.0,0.0,3.0,7.0,19.0,13.0,0.7,0.0,0.0,519.0,584.0,0.9,2.0,8.0,0.3,41.0,24.0,0.6,3.0,14.0,20.0,0.7,6.0,21.0,21.0,2024-10-14 06:59:34
382,MNC,Manchester City,eng.man_city,12654,704325,0,77.2,7.0,3.0,0.0,0.0,8.0,1.0,33.0,11.0,0.3,0.0,0.0,644.0,705.0,0.9,6.0,24.0,0.3,42.0,21.0,0.5,13.0,5.0,10.0,0.5,3.0,9.0,9.0,2024-10-14 06:59:34
359,ARS,Arsenal,eng.arsenal,12654,704325,1,22.8,10.0,4.0,1.0,1.0,2.0,9.0,5.0,3.0,0.6,0.0,0.0,148.0,208.0,0.7,3.0,7.0,0.4,47.0,14.0,0.3,0.0,10.0,16.0,0.6,4.0,37.0,37.0,2024-10-14 06:59:34
363,CHE,Chelsea,eng.chelsea,12654,704328,1,47.0,9.0,2.0,0.0,1.0,5.0,7.0,12.0,5.0,0.4,0.0,0.0,393.0,454.0,0.9,3.0,8.0,0.4,47.0,23.0,0.5,3.0,9.0,19.0,0.5,8.0,34.0,34.0,2024-10-14 06:59:34
359,ARS,Arsenal,eng.arsenal,12654,704329,0,74.6,11.0,2.0,0.0,0.0,17.0,1.0,35.0,16.0,0.5,0.0,0.0,592.0,664.0,0.9,9.0,38.0,0.2,32.0,17.0,0.5,9.0,12.0,19.0,0.6,4.0,8.0,8.0,2024-10-14 06:59:34
363,CHE,Chelsea,eng.chelsea,12654,704332,0,41.1,11.0,3.0,0.0,6.0,8.0,4.0,15.0,7.0,0.5,1.0,1.0,288.0,376.0,0.8,3.0,11.0,0.3,48.0,19.0,0.4,3.0,13.0,22.0,0.6,7.0,17.0,17.0,2024-10-14 06:59:34
382,MNC,Manchester City,eng.man_city,12654,704336,1,62.3,10.0,4.0,0.0,0.0,6.0,3.0,16.0,6.0,0.4,0.0,0.0,490.0,558.0,0.9,2.0,19.0,0.1,37.0,18.0,0.5,6.0,11.0,15.0,0.7,7.0,20.0,20.0,2024-10-14 06:59:34
364,LIV,Liverpool,eng.liverpool,12654,704337,1,55.4,8.0,3.0,0.0,2.0,10.0,2.0,10.0,6.0,0.6,1.0,1.0,455.0,534.0,0.9,6.0,21.0,0.3,40.0,15.0,0.4,1.0,9.0,10.0,0.9,7.0,10.0,10.0,2024-10-14 06:59:34
363,CHE,Chelsea,eng.chelsea,12654,704342,0,66.1,12.0,6.0,0.0,1.0,11.0,8.0,22.0,8.0,0.4,0.0,0.0,519.0,591.0,0.9,5.0,29.0,0.2,42.0,21.0,0.5,5.0,10.0,14.0,0.7,8.0,17.0,17.0,2024-10-14 06:59:34
359,ARS,Arsenal,eng.arsenal,12654,704343,0,58.6,10.0,0.0,0.0,1.0,13.0,1.0,29.0,6.0,0.2,0.0,0.0,483.0,536.0,0.9,6.0,32.0,0.2,34.0,19.0,0.6,10.0,12.0,16.0,0.8,9.0,10.0,10.0,2024-10-14 06:59:34
364,LIV,Liverpool,eng.liverpool,12654,704345,1,68.1,15.0,2.0,0.0,0.0,8.0,5.0,16.0,4.0,0.3,0.0,0.0,549.0,642.0,0.9,4.0,16.0,0.3,64.0,31.0,0.5,5.0,6.0,13.0,0.5,13.0,16.0,16.0,2024-10-14 06:59:34
382,MNC,Manchester City,eng.man_city,12654,704348,0,58.1,4.0,2.0,0.0,0.0,8.0,2.0,20.0,7.0,0.4,0.0,0.0,575.0,634.0,0.9,6.0,16.0,0.4,16.0,11.0,0.7,8.0,7.0,10.0,0.7,4.0,19.0,19.0,2024-10-14 06:59:34
359,ARS,Arsenal,eng.arsenal,12654,704351,1,51.3,11.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,0.2,0.0,0.0,348.0,439.0,0.8,4.0,15.0,0.3,52.0,20.0,0.4,1.0,10.0,17.0,0.6,6.0,26.0,26.0,2024-10-20 11:04:39
364,LIV,Liverpool,eng.liverpool,12654,704354,0,42.5,12.0,4.0,0.0,5.0,1.0,1.0,9.0,5.0,0.6,1.0,1.0,326.0,409.0,0.8,1.0,4.0,0.3,61.0,22.0,0.4,1.0,18.0,25.0,0.7,6.0,18.0,18.0,2024-10-21 05:12:06
363,CHE,Chelsea,eng.chelsea,12654,704354,1,57.5,13.0,3.0,0.0,0.0,6.0,3.0,12.0,2.0,0.2,0.0,0.0,476.0,542.0,0.9,4.0,17.0,0.2,44.0,22.0,0.5,4.0,10.0,12.0,0.8,8.0,11.0,11.0,2024-10-21 05:12:06
382,MNC,Manchester City,eng.man_city,12654,704358,1,77.6,5.0,1.0,0.0,1.0,18.0,1.0,22.0,7.0,0.3,0.0,0.0,657.0,731.0,0.9,7.0,40.0,0.2,17.0,12.0,0.7,8.0,10.0,14.0,0.7,3.0,5.0,5.0,2024-10-21 05:12:06
363,CHE,Chelsea,eng.chelsea,12654,704359,0,50.4,13.0,6.0,0.0,2.0,7.0,1.0,17.0,7.0,0.4,0.0,0.0,388.0,459.0,0.8,5.0,20.0,0.3,62.0,26.0,0.4,4.0,8.0,12.0,0.7,16.0,23.0,23.0,2024-10-28 05:17:50
382,MNC,Manchester City,eng.man_city,12654,704363,0,56.9,9.0,1.0,0.0,1.0,12.0,2.0,22.0,8.0,0.4,0.0,0.0,571.0,616.0,0.9,10.0,29.0,0.3,22.0,12.0,0.5,7.0,7.0,12.0,0.6,10.0,14.0,14.0,2024-10-27 05:16:31
359,ARS,Arsenal,eng.arsenal,12654,704367,0,44.7,14.0,2.0,0.0,2.0,1.0,2.0,9.0,3.0,0.3,0.0,0.0,306.0,383.0,0.8,3.0,13.0,0.2,46.0,21.0,0.5,2.0,11.0,17.0,0.6,7.0,24.0,24.0,2024-10-28 05:17:50
364,LIV,Liverpool,eng.liverpool,12654,704367,1,55.3,14.0,2.0,0.0,1.0,3.0,1.0,9.0,4.0,0.4,0.0,0.0,387.0,466.0,0.8,3.0,24.0,0.1,61.0,20.0,0.3,2.0,9.0,16.0,0.6,5.0,21.0,21.0,2024-10-28 05:17:50
359,ARS,Arsenal,eng.arsenal,12654,704372,1,63.9,18.0,4.0,0.0,0.0,6.0,3.0,10.0,1.0,0.1,0.0,0.0,433.0,502.0,0.9,7.0,27.0,0.3,35.0,16.0,0.5,3.0,10.0,17.0,0.6,6.0,18.0,18.0,2024-11-03 13:39:59
364,LIV,Liverpool,eng.liverpool,12654,704374,0,48.8,10.0,1.0,0.0,1.0,10.0,4.0,16.0,8.0,0.5,0.0,0.0,367.0,443.0,0.8,4.0,18.0,0.2,43.0,18.0,0.4,6.0,19.0,28.0,0.7,10.0,13.0,13.0,2024-11-02 21:18:41
382,MNC,Manchester City,eng.man_city,12654,704377,1,64.5,6.0,1.0,0.0,0.0,10.0,4.0,18.0,4.0,0.2,0.0,0.0,541.0,600.0,0.9,6.0,27.0,0.2,37.0,23.0,0.6,4.0,7.0,14.0,0.5,5.0,8.0,8.0,2024-11-03 13:39:59
363,CHE,Chelsea,eng.chelsea,12654,704378,1,54.0,14.0,2.0,0.0,0.0,8.0,3.0,12.0,3.0,0.3,0.0,0.0,397.0,475.0,0.8,1.0,19.0,0.1,40.0,16.0,0.4,5.0,11.0,20.0,0.6,7.0,19.0,19.0,2024-11-04 22:44:58
363,CHE,Chelsea,eng.chelsea,12654,704380,0,49.3,12.0,4.0,0.0,1.0,4.0,2.0,17.0,3.0,0.2,0.0,0.0,358.0,419.0,0.9,5.0,14.0,0.4,50.0,24.0,0.5,8.0,16.0,19.0,0.8,7.0,18.0,18.0,2024-11-13 06:04:39
359,ARS,Arsenal,eng.arsenal,12654,704380,1,50.7,12.0,2.0,0.0,7.0,3.0,2.0,13.0,3.0,0.2,0.0,0.0,375.0,425.0,0.9,2.0,17.0,0.1,31.0,15.0,0.5,6.0,6.0,13.0,0.5,6.0,17.0,17.0,2024-11-13 06:04:39
382,MNC,Manchester City,eng.man_city,12654,704381,1,60.5,10.0,3.0,0.0,1.0,4.0,2.0,15.0,6.0,0.4,0.0,0.0,586.0,653.0,0.9,4.0,11.0,0.4,40.0,24.0,0.6,3.0,5.0,12.0,0.4,4.0,8.0,8.0,2024-11-10 06:19:29
364,LIV,Liverpool,eng.liverpool,12654,704388,0,62.4,11.0,0.0,0.0,1.0,2.0,2.0,14.0,5.0,0.4,0.0,0.0,546.0,619.0,0.9,3.0,8.0,0.4,42.0,21.0,0.5,3.0,9.0,12.0,0.8,7.0,15.0,15.0,2024-11-11 06:17:44
363,CHE,Chelsea,eng.chelsea,12654,704392,1,63.3,12.0,3.0,0.0,1.0,9.0,0.0,16.0,7.0,0.4,0.0,0.0,528.0,609.0,0.9,2.0,15.0,0.1,40.0,19.0,0.5,3.0,11.0,18.0,0.6,9.0,11.0,11.0,2024-11-24 15:57:29
359,ARS,Arsenal,eng.arsenal,12654,704393,0,66.1,10.0,3.0,0.0,4.0,8.0,0.0,19.0,7.0,0.4,0.0,0.0,536.0,587.0,0.9,3.0,18.0,0.2,34.0,20.0,0.6,5.0,13.0,15.0,0.9,4.0,14.0,14.0,2024-11-24 15:57:29
382,MNC,Manchester City,eng.man_city,12654,704396,0,57.6,19.0,4.0,0.0,2.0,9.0,3.0,23.0,5.0,0.2,0.0,0.0,523.0,566.0,0.9,7.0,33.0,0.2,31.0,22.0,0.7,7.0,8.0,13.0,0.6,9.0,13.0,13.0,2024-11-24 15:57:29
364,LIV,Liverpool,eng.liverpool,12654,704397,1,62.2,9.0,4.0,0.0,1.0,10.0,3.0,27.0,11.0,0.4,1.0,1.0,531.0,600.0,0.9,9.0,30.0,0.3,39.0,16.0,0.4,9.0,12.0,16.0,0.8,8.0,4.0,4.0,2024-11-25 16:08:11
359,ARS,Arsenal,eng.arsenal,12654,704400,1,59.9,13.0,1.0,0.0,1.0,10.0,3.0,16.0,7.0,0.4,2.0,2.0,400.0,479.0,0.8,6.0,19.0,0.3,43.0,22.0,0.5,4.0,6.0,17.0,0.4,6.0,14.0,14.0,2024-12-01 06:00:01
363,CHE,Chelsea,eng.chelsea,12654,704404,0,64.1,21.0,2.0,0.0,3.0,3.0,3.0,17.0,8.0,0.5,0.0,0.0,561.0,623.0,0.9,2.0,12.0,0.2,40.0,17.0,0.4,3.0,10.0,17.0,0.6,3.0,5.0,5.0,2024-12-02 05:58:43
364,LIV,Liverpool,eng.liverpool,12654,704406,0,43.8,9.0,1.0,0.0,4.0,7.0,3.0,18.0,7.0,0.4,1.0,1.0,347.0,415.0,0.8,4.0,14.0,0.3,61.0,25.0,0.4,4.0,13.0,22.0,0.6,6.0,13.0,13.0,2024-12-02 05:58:43
382,MNC,Manchester City,eng.man_city,12654,704406,1,56.2,8.0,3.0,0.0,3.0,4.0,5.0,8.0,2.0,0.3,0.0,0.0,481.0,544.0,0.9,0.0,9.0,0.0,32.0,10.0,0.3,3.0,14.0,17.0,0.8,5.0,21.0,21.0,2024-12-02 05:58:43
359,ARS,Arsenal,eng.arsenal,12654,704410,0,50.3,12.0,1.0,0.0,2.0,13.0,2.0,14.0,6.0,0.4,0.0,0.0,403.0,463.0,0.9,7.0,23.0,0.3,46.0,25.0,0.5,5.0,11.0,15.0,0.7,3.0,8.0,8.0,2024-12-05 05:59:35
